premise,hypothesis,label
"They turned their noses up at trade with the Romans, but China offered many bounties, such as silk, musk, and amber, in exchange for India's spices, jewels, and perfumes as well as parakeets for the ladies' boudoirs and monkeys for their cooking pots.",They preferred to keep all goods domestic.,contradiction
This subcontinent is so rich and varied that the choice of what to see on a first visit can be daunting.,It will be easy to determine what to see on a first visit.,contradiction
and my wife is from Plains if you know where Plains is,My wife has never been to Plains before.,contradiction
But I guess the new generation's sort of different.,There are differences in this new generation.,entailment
"The Covenanters, as they were called, at first sided with Oliver Cromwell's Parliamentarians in the civil war that had erupted across the border.",The Covenanters gave their solid support to Oliver Cromwell until the very end. ,contradiction
But they hadn't collected that.,They did not collect that.,entailment
"The Ds' motto is We, the People; the Rs' motto is Ew, the People.",The Democrats represent the People because they want everyone to have equal rights.,neutral
so but i'm not really sure,I totally understand everything.,contradiction
"Amazon.com online, and wait for the UPS driver to show up--while not addressing the question of convenience.",It is not convenient if you have to wait a long time for your purchase. ,neutral
"Five of the 26 studies are contingent valuation (CV) studies, which directly solicit WTP information from subjects; the rest are wage-risk studies, which base WTP estimates on estimates of the additional compensation demanded in the labor market for riskier jobs, controlling for other job and employee characteristics such as education and experience.",Nine studies are CV studies.,contradiction
"Try le jogging or more leisurely, le footing in the big parks of the Bois deaBoulogne and the Bois de Vincennes, on the Champ du Mars under the Tour Eiffel, along the quays beside the Seine, and in the Jardins des Tuileries.",There are no places where you can jog in that area and also there aren't any parks.,contradiction
"A remnant of the second century a.d. wall that once supported the Temple Mount, this is the most revered place in the world for the Jewish faith.","The remnant of the wall is an interesting historical artifact, but doesn't have much religious meaning anymore.",contradiction
so you graduating are graduating or yeah well maybe i don't know i'd uh i really haven't changed that much since i was in school in school um of course you know i'm not sure you ever get out of school to tell you the truth and uh,I don't think that you ever get out of school and I haven't changed much since I was in school.,entailment
Kept things quiet even if a man hadda rest his hand on his rifle 'bout twenty-four hours outta every day.,The situation was chaotic and rifles would not help a man for long.,contradiction
