id,premise,hypothesis,label
9694,there is no cyclist performing a jump on a bicycle,a bicyclist is performing a trick over a heavily graphitized wall,neutral
9695,a bicyclist is performing a trick over a heavily graphitized wall,a cyclist is performing a jump on a bicycle,neutral
9697,a woman is showing a small cat to an infant,a woman is showing a small dog to an infant,neutral
9698,a woman is crouching down next to a dog and is smiling at a young girl sitting on the sidewalk,a woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,entailment
9699,a woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,a man is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,neutral
9700,a woman is showing a small dog to an infant,a woman is crouching down next to a dog and is smiling at a young girl sitting on the sidewalk,neutral
9701,a man is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,a woman is showing a small dog to an infant,neutral
9702,a woman is showing a puppy to an infant,a woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,neutral
9703,a woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,a woman is showing a small cat to an infant,neutral
9704,a woman is showing a small dog to an infant,a woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,neutral
9708,a black and white dog is carrying a small stick on the green grass,a black and white dog is carrying a huge stick on the green grass,neutral
9709,a black and white dog is carrying a big stick on the green grass,a black and white dog with a large branch is running in the field,entailment
9710,a black and white dog is carrying a small stick on the green grass,a black and white dog with a large branch is running in the field,neutral
9715,a boy wearing a striped shirt is running barefoot on the sandy hill,a girl wearing a striped shirt is running barefoot on the sandy hill,neutral
9717,a boy is running through the grass,a boy is running through the sand,neutral
9718,a boy wearing a striped shirt is running barefoot on the sandy hill,a boy is running on the beach,neutral
9719,a boy is running through the grass,a boy wearing a striped shirt is running barefoot on the sandy hill,neutral
9720,a kid wearing a striped shirt is running barefoot on the sandy hill,a boy is running through the sand,entailment
9721,a boy is running through the sand,a girl wearing a striped shirt is running barefoot on the sandy hill,neutral
9723,a racer is leaning on a racing motorcycle,a man is leaning on a racing motorcycle,neutral
9726,the motorcycle racer is riding a red and black bike,no motorcycle racer is riding a red and black bike,contradiction
9730,the motorcycle racer is riding a red and black bike,a woman is leaning on a racing motorcycle,neutral
9731,the motorcycle racer is riding a red and black bike,a man is leaning on a racing motorcycle,neutral
9733,a woman is shooting at target practice,a man is shooting at target practice,neutral
9736,the woman is wearing ear protection and is firing a gun at an indoor shooting range,a woman is shooting at target practice,entailment
9738,a woman is wearing ear protection and is firing a gun at an indoor shooting range,a woman is firing at target practice,entailment
9744,a little boy is sticking his tongue out for the camera and another boy is looking on,a little boy is sticking his tongue out for the camera and another boy is not looking,contradiction
9746,two young boys are looking up at the camera and one is sticking out his tongue,a little boy is sticking his tongue out for the camera and another boy is not looking,neutral
9748,two young girl are looking up at the camera and one is sticking out his tongue,a little boy is sticking his tongue out for the camera and another boy is looking on,neutral
9749,a little boy is sticking his tongue out for the camera and another boy is looking on,two young boys are looking up at the camera and one is sticking out his tongue,entailment
9752,a dog is running on concrete and is holding a blue ball,a dog is running on concrete and is holding a ball,entailment
9753,a dog is standing on concrete and is holding a blue ball,a dog is running on concrete and is holding a blue ball,neutral
9757,the small dog is walking outside and is carrying a colorful toy in its mouth,a dog is running on concrete and is holding a blue ball,neutral
9758,a dog is running on concrete and is holding a blue ball,the large dog is walking outside and is carrying a colorful toy in its mouth,neutral
9760,a little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,a woman is playing the trumpet,neutral
9764,a boy is walking across a bridge,a person is stirring vegetables in a bowl,neutral
