premise,hypothesis,label
The rider is biking in the rain and wearing a red jacket.,A cyclist is biking in a snowy forest at night.,neutral
A cyclist is biking in a snowy forest at night.,The rider is biking in the snow and wearing a red jacket.,neutral
A young girl in a bikini is jumping on the beach.,A young girl in a bikini is sitting on the beach.,neutral
A young girl in swimming suite is jumping on the beach.,A girl with a bikini is playing in the dunes.,neutral
A young girl in a bikini is jumping on the beach.,A girl with a bikini is playing in the dunes.,neutral
A little kid is wearing a hat and is walking in the dry sand.,A little kid is wearing a hat and is walking in the wet sand.,neutral
A white hat is being worn by a boy which is running on the beach.,A boy is wearing a white hat and is running on the beach.,entailment
A little kid is wearing a hat and is walking in the wet sand.,A white hat is being worn by a boy which is running on the beach.,neutral
A boy is wearing a white hat and is walking on the beach.,A little kid is wearing a hat and is walking in the wet sand.,neutral
A boy is wearing a hat and is walking in the wet sand.,A boy is wearing a white hat and is running on the beach.,neutral
A boy is wearing a white hat and is running on the beach.,A little kid is wearing a hat and is walking in the dry sand.,neutral
A man in a white hat is touching a cardboard box.,A man in a black hat is touching a cardboard box.,neutral
A man in a black hat is reaching for a box.,A person in a black hat is reaching for a box.,entailment
A man in a white hat is touching a cardboard box.,A man in a black hat is reaching for a box.,neutral
A young girl with a heart tank top is raising her hands as she is playing on a slide.,A young girl with a heart tank top is raising her hands as she is sliding.,entailment
A young girl with a heart tank top is raising her hands as she is playing on a slide.,A blond child is going down a slide and throwing up his arms.,neutral
A young girl with a heart tank top is raising her hands as she is sliding.,A blond kid is going down a slide and throwing up his arms.,neutral
A blond child is going down a slide and throwing up his arms.,A young girl with a heart tank top is raising her hands as she is sliding.,neutral
A brown dog is running after a black dog on a rocky shore.,A brown dog is running after a dark dog on a rocky shore.,entailment
Two dogs are playing on the beach.,A brown dog is running after a black dog on a rocky shore.,neutral
A brown dog is running after a black dog on a rocky shore.,Two dogs are playing on a beach.,neutral
Two dogs are playing on a rocky beach.,Two dogs are playing on a beach made of rocks.,entailment
A black dog is approaching a golden dog on pebbly beach.,A black animal is approaching a golden dog on pebbly beach.,entailment
A black animal is approaching a golden dog on pebbly beach.,Two dogs are playing on a rocky beach.,neutral
Two dogs are playing on a beach made of rocks.,A black dog is approaching a golden dog on pebbly beach.,neutral
A black dog is approaching a golden dog on pebbly beach.,Two dogs are playing on a sandy beach.,neutral
Two dogs are playing on a rocky beach.,A black dog is approaching a golden dog on pebbly beach.,neutral
A large white dog is jumping in the air over an area covered by snow.,A large white dog is jumping in the air over a snowy area.,entailment
A large black dog is jumping in the air over a snowy area.,A large white dog is jumping in the air over a snowy area.,neutral
A large white dog is jumping in the air over a snowy area.,A large white animal is jumping up in the snow.,entailment
A large white dog is jumping in the air over a snowy area.,A small white dog is jumping up in the snow.,neutral
A large white dog is jumping in the air over an area covered by snow.,A large white dog is jumping up in the snow.,entailment
Two young boys are wearing hats and sticking their colored tongues out.,Two young girls are wearing hats and sticking their colored tongues out.,neutral
A pair of kids are sticking out blue and green colored tongues.,Two kids are sticking out blue and green colored tongues.,entailment
A pair of kids are sticking out blue and green colored tongues.,Two young boys are wearing hats and sticking their colored tongues out.,neutral
Two young boys are wearing hats and sticking their colored tongues out.,Two kids are not sticking out blue and green colored tongues.,neutral
A dog is standing on the side of a mountain.,A dog is standing on a mountain.,entailment
A white dog is standing on a grassy hillside.,A dog is standing on the side of a mountain.,neutral
Two children are rolling in dirty water.,Two children are rolling in muddy water.,entailment
Two children are rolling in clean water.,Two children are rolling in muddy water.,neutral
Two boys are laying in the ocean close to the beach.,Two boys are laying in the ocean far to the beach.,contradiction
Two children are rolling in muddy water.,Two boys are laying in the water close to the beach.,neutral
Two children are rolling in dirty water.,Two boys are laying in the ocean close to the beach.,neutral
Two children are rolling in clean water.,Two boys are laying in the ocean close to the beach.,neutral
Two children are rolling in muddy water.,Two boys are laying in the ocean close to the beach.,neutral
A black and brown cat is eyeing a fly.,A black and brown dog is eyeing a fly.,neutral
A brown and black dog is looking upwards.,A brown and black dog is pointing the nose upwards.,entailment
A brown and black dog is looking upwards.,A black and brown dog is eyeing a fly.,neutral
