id,premise,hypothesis,label
7906,A dog is jumping at a shiny blue soccer ball in a field of dry leaves.,There is no dog jumping at a shiny blue soccer ball in a field of dry leaves.,contradiction
7909,A big black dog is wearing a red collar and is in the leaves with a blue ball.,A little black dog is wearing a red collar and is in the leaves with a blue ball.,neutral
7912,A little black dog is wearing a red collar and is in the leaves with a blue ball.,An animal is jumping at a shiny blue soccer ball in a field of dry leaves.,neutral
7917,A dog is not running towards a ball.,A dog is running towards a ball.,contradiction
7921,A dog is running towards a ball.,There is no dog running through a field and chasing a ball.,neutral
7923,A dog is not running towards a ball.,A dog is running through a field and is chasing a ball.,contradiction
7925,Four athletes are with a man in a crowded stadium.,Four athletes are with a person in a crowded stadium.,entailment
7926,Four athletes are with a man in a crowded stadium.,Four athletes are with a woman in a crowded stadium.,neutral
7927,A person in a pink jacket is running onto the field.,A person in pink is running onto the field.,entailment
7933,A person in a pink jacket is running onto the field.,Four athletes are with a man in a crowded stadium.,neutral
7934,A fur scarf is being held by an Asian woman.,An Asian woman is holding a fur scarf.,entailment
7935,An Asian woman is holding a fur scarf.,There is no Asian woman holding a fur scarf.,contradiction
7936,A woman dressed in elegant clothing is inside a crowd of people and is looking down.,An elegant woman is inside a crowd of people and is looking down.,entailment
7939,An Asian woman is holding a fur scarf.,A woman dressed in elegant clothing is inside a crowd of people and is looking up.,neutral
7940,A woman dressed in elegant clothing is inside a crowd of people and is looking down.,A fur scarf is being held by an Asian woman.,neutral
7946,A boy in a white t-shirt is splashing in shallow water.,There is no boy in a white t-shirt splashing in shallow water.,contradiction
7949,A boy in a white t-shirt is splashing in shallow water.,A boy is running through the sea at the beach.,neutral
7953,Two football players are scrambling for the ball on the court.,Two basketball players are scrambling for the ball on the court.,neutral
7954,A basketball player is on the court floor and another one is grabbing the ball.,A basketball player is on the court floor and the ball is being grabbed by another one.,entailment
7957,There is no basketball player on the court floor and no one is grabbing the ball.,Two basketball players are scrambling for the ball on the court.,contradiction
7959,Two football players are scrambling for the ball on the court.,A basketball player is on the court floor and another one is grabbing the ball.,neutral
7963,The black llama is curiously looking at the white dogs.,The white dogs are looking curiously at the black llama.,neutral
7964,A black sheep is standing near three white dogs.,A black sheep is standing close to three white dogs.,entailment
7966,The white dogs are looking curiously at the black llama.,A black sheep is standing close to three white dogs.,neutral
7967,A black sheep is standing far from three white dogs.,The white dogs are looking curiously at the black llama.,neutral
7971,The white dogs are looking curiously at the black llama.,A black sheep is standing near three white dogs.,neutral
7972,Two poodles are in the snow and one is jumping high.,Two poodles are in the snow and one is jumping.,entailment
7973,Two poodles are in the snow and one is lying down.,Two poodles are in the snow and one is jumping high.,neutral
7976,A grey dog is jumping toward a black and white dog in the soft snow.,Two poodles are in the snow and one is jumping high.,neutral
7977,Two poodles are in the snow and one is jumping high.,A grey dog is jumping toward a black and white dog in the water.,neutral
7980,Two poodles are in the snow and one is jumping high.,A grey dog is jumping toward a black and white dog in the snow.,neutral
7981,The man surrounded by photographers is wearing a gray suit and glasses.,The man surrounded by men with a camera is wearing a gray suit and glasses.,entailment
7985,A photographer is being surrounded by men.,A man in a suit is being surrounded by photographers.,neutral
7986,A man in a elegant dress is being surrounded by photographers.,The man surrounded by photographers is wearing a gray suit and glasses.,neutral
7987,The man surrounded by photographers is wearing a gray suit and glasses.,A man in a suit is not being surrounded by photographers.,contradiction
7989,The man surrounded by men with a camera is wearing a gray suit and glasses.,A man in a suit is being surrounded by photographers.,entailment
7990,The woman surrounded by photographers is wearing a gray suit and glasses.,A man in a suit is being surrounded by photographers.,neutral
7993,Children in swimming suits are not playing in the water.,Children in swimming suits are playing in the water.,contradiction
7995,The kids are wearing bathing suits and water is splashing around.,The kids are not wearing suits and water is splashing around.,contradiction
7996,Children in swimming suits are playing in the water.,The boys are wearing bathing suits and water is splashing around.,neutral
7998,Children in swimming suits are playing in the pool.,The kids are wearing bathing suits and water is splashing around.,neutral
7999,Children in swimming suits are not playing in the water.,The kids are wearing bathing suits and water is splashing around.,neutral
8002,People are dangling from straps and kicking at each other.,Nobody is dangling from straps and kicking at each other.,contradiction
8005,A girl is hanging by gymnastic ropes.,People are dangling from straps and kicking at each other.,neutral
8006,A blonde man is hanging by gymnastic ropes.,People are dangling from straps and kicking at each other.,neutral
8010,A man dressed in black and white is holding up the tennis racket and is waiting for the ball.,A player dressed in black and white is holding up the tennis racket and is waiting for the ball.,entailment
