premise,hypothesis,label
child in swimming suits are not playing in the water,the child are wearing bathing suits and water is splashing around,neutral
people are dangling from straps and kicking at each other,nobody is dangling from straps and kicking at each other,contradiction
a girl is hanging by gymnastic ropes,people are dangling from straps and kicking at each other,neutral
a blonde adult male is hanging by gymnastic ropes,people are dangling from straps and kicking at each other,neutral
a adult male dressed in black and white is holding up the lawn tennis racket and is waiting for the ball,a participant dressed in black and white is holding up the lawn tennis racket and is waiting for the ball,entailment
a lawn tennis participant in mid game is holding a racket,a racket is being held by a lawn tennis participant in mid game,entailment
a adult male dressed in black and white is holding up the lawn tennis racket and is waiting for the ball,a racket is being held by a lawn tennis participant in mid game,neutral
a adult male dressed in black and white is holding up the lawn tennis racket and is waiting for the ball,a lawn tennis participant in mid game is holding a racket,neutral
a brown and white domestic dog is playing on the grass,a brown and white domestic dog is playing on the lawn,entailment
a domestic dog is playing on the green grass,a brown and white true cat is playing on the grass,neutral
a brown and white domestic dog is playing on the grass,a domestic dog is playing in the green field,neutral
a tan shinny child is looking at the photographic camera,a tan shinny kid is looking at the photographic camera,entailment
there is no tan shinny kid looking at the photographic camera,a tan shinny kid is looking at the photographic camera,contradiction
a little male child with a bib is not watching the photographic camera,a little male child with a bib is watching the photographic camera,contradiction
a young male child with a bib is watching the photographic camera,a tan shinny kid is looking at the photographic camera,neutral
a young male child in the blue shirt is jumping into the water,the young male child in the blue shirt is jumping into the water,entailment
the young male child in the blue shirt is not jumping into the water,the young male child in the blue shirt is jumping into the water,contradiction
a young male child is diving into a still lake,a young male child is jumping into a still lake,entailment
a young girl is jumping into a still lake,a young male child is jumping into a still lake,neutral
the young male child in the blue shirt is jumping into the water,a young male child is diving into a still lake,neutral
a young male child is jumping into a still lake,the young male child in the blue shirt is not jumping into the water,neutral
two people are carrying colorful baskets and blankets and walking near a building,two people are carrying gray baskets and blankets and walking near a building,neutral
two people are sitting with laden baskets and blankets,two people are walking with laden baskets and blankets,neutral
